Condition;area (px^2);short axis length (px);orientation
A96;2657;50.98055376;60.12326997
A96;2319;43.92499132;-1.284302569
A96;2366;37.35555766;86.53602121
A96;2730;46.45255835;3.050745919
A96;2696;45.52678072;71.0032395
A96;2051;38.30918186;9.33453602
A96;2491;50.90090649;-4.812704414
A96;3728;53.15641671;-23.85844149
A96;3034;36.83979586;66.02967647
A96;1321;24.43980782;-43.18077591
A96;2366;42.56237427;73.31071318
A96;1964;35.34304395;-76.43648537
A96;3729;54.47548464;-59.33028273
A96;2938;55.61726181;22.50908769
A96;2047;36.19822765;-81.94694986
A96;1577;35.27432642;-79.9031988
A96;1984;36.76061916;-39.33161762
A96;3925;62.9753634;18.79286024
A96;2478;41.75894288;6.440616471
A96;2090;42.64073923;54.88418529
A96;1928;38.69479869;8.175081041
A96;2035;39.12832917;-20.38539858
A96;1553;28.12621616;60.139449
A96;1995;39.67650356;58.53849597
A96;2312;47.67615008;48.07468797
A96;1831;43.61231575;63.32918982
A96;4168;66.48896598;70.70823947
A96;3366;47.14858557;18.53484628
A96;1620;40.96943548;3.913933216
A96;2453;44.65814675;82.4672083
A96;1776;36.63625833;-17.05345766
A96;3789;49.21690306;-32.30590597
A96;2478;47.54467431;-38.82801004
A96;2500;44.0639435;-19.76266092
A96;2162;43.66437974;50.5894813
A96;2039;39.13648853;18.05980704
A96;2390;48.070292;-74.26813846
A96;1187;22.38150722;13.75740572
A96;2846;49.02173908;-49.51260407
A96;1903;42.70732799;-37.15663426
A96;3496;51.11099427;-84.94025252
A96;1709;34.41476809;46.73284492
A96;5319;75.0322177;62.06560679
A96;1537;38.91345743;-59.53252927
A96;1778;27.40528601;-3.523853828
A96;1944;38.91787595;-65.53720853
A96;3891;51.36308015;-39.05994542
A96;2379;48.94834946;45.03509571
